"Time (UTCG)","Centric.LLR.Latitude (deg)","Centric.LLR.Longitude (deg)","Centric.LLR.Radius (km)","Centric.LLR.Latitude Rate (deg/sec)","Centric.LLR.Longitude Rate (deg/sec)","Centric.LLR.Radius Rate (km/sec)","Centric.SubPoint.X (km)","Centric.SubPoint.Y (km)","Centric.SubPoint.Z (km)","Centric.SubPoint.Radius (km)","Centric.SubPoint.X Rate (km/sec)","Centric.SubPoint.Y Rate (km/sec)","Centric.SubPoint.Z Rate (km/sec)","Centric.SubPoint.Radius Rate (km/sec)"
23 Mar 2021 06:12:00.000,71.334,49.024,6936.602849,0.056994,-0.084529,-0.007281,1334.527760,1536.522578,6024.463564,6358.932867,-1.665511,-6.496389,2.012265,-0.000000
23 Mar 2021 06:12:05.000,71.619,48.596,6936.566442,0.056819,-0.086947,-0.007299,1326.168819,1504.021399,6034.435572,6358.869143,-1.678058,-6.504049,1.976528,-0.000000
23 Mar 2021 06:12:10.000,71.902,48.155,6936.529943,0.056637,-0.089473,-0.007317,1317.747254,1471.482415,6044.228755,6358.806458,-1.690561,-6.511511,1.940736,-0.000000
23 Mar 2021 06:12:15.000,72.185,47.701,6936.493356,0.056445,-0.092111,-0.007334,1309.263284,1438.906618,6053.842836,6358.744820,-1.703020,-6.518774,1.904887,-0.000000
23 Mar 2021 06:12:20.000,72.467,47.233,6936.456680,0.056244,-0.094868,-0.007352,1300.717130,1406.295002,6063.277541,6358.684236,-1.715434,-6.525838,1.868985,-0.000000
23 Mar 2021 06:12:25.000,72.748,46.752,6936.419920,0.056033,-0.097751,-0.007368,1292.109015,1373.648562,6072.532600,6358.624714,-1.727804,-6.532704,1.833029,-0.000000
23 Mar 2021 06:12:30.000,73.027,46.256,6936.383076,0.055812,-0.100766,-0.007385,1283.439167,1340.968292,6081.607750,6358.566260,-1.740128,-6.539370,1.797022,-0.000000
23 Mar 2021 06:12:35.000,73.306,45.744,6936.346150,0.055579,-0.103921,-0.007401,1274.707815,1308.255188,6090.502733,6358.508881,-1.752405,-6.545837,1.760963,-0.000000
23 Mar 2021 06:12:40.000,73.583,45.216,6936.309144,0.055334,-0.107223,-0.007416,1265.915189,1275.510246,6099.217295,6358.452584,-1.764637,-6.552105,1.724854,-0.000000
23 Mar 2021 06:12:45.000,73.859,44.672,6936.272060,0.055077,-0.110681,-0.007432,1257.061523,1242.734463,6107.751188,6358.397376,-1.776821,-6.558173,1.688695,-0.000000
23 Mar 2021 06:12:50.000,74.134,44.109,6936.234900,0.054806,-0.114303,-0.007446,1248.147053,1209.928837,6116.104168,6358.343263,-1.788958,-6.564042,1.652489,-0.000000
23 Mar 2021 06:12:55.000,74.407,43.528,6936.197666,0.054521,-0.118099,-0.007461,1239.172019,1177.094365,6124.275997,6358.290252,-1.801047,-6.569712,1.616235,-0.000000
23 Mar 2021 06:13:00.000,74.679,42.928,6936.160359,0.054220,-0.122077,-0.007475,1230.136660,1144.232045,6132.266442,6358.238348,-1.813088,-6.575181,1.579935,-0.000000
23 Mar 2021 06:13:05.000,74.949,42.307,6936.122981,0.053903,-0.126250,-0.007489,1221.041220,1111.342877,6140.075275,6358.187559,-1.825079,-6.580451,1.543590,-0.000000
23 Mar 2021 06:13:10.000,75.218,41.665,6936.085535,0.053568,-0.130625,-0.007502,1211.885945,1078.427860,6147.702272,6358.137889,-1.837022,-6.585521,1.507201,-0.000000
23 Mar 2021 06:13:15.000,75.485,41.001,6936.048021,0.053215,-0.135216,-0.007516,1202.671083,1045.487993,6155.147215,6358.089345,-1.848914,-6.590391,1.470769,-0.000000
23 Mar 2021 06:13:20.000,75.750,40.313,6936.010442,0.052841,-0.140034,-0.007528,1193.396884,1012.524277,6162.409892,6358.041932,-1.860756,-6.595060,1.434295,-0.000000
23 Mar 2021 06:13:25.000,76.013,39.600,6935.972799,0.052446,-0.145090,-0.007541,1184.063601,979.537713,6169.490094,6357.995656,-1.872548,-6.599530,1.397779,-0.000000
23 Mar 2021 06:13:30.000,76.274,38.861,6935.935095,0.052029,-0.150398,-0.007553,1174.671490,946.529301,6176.387620,6357.950524,-1.884288,-6.603799,1.361224,-0.000000
23 Mar 2021 06:13:35.000,76.533,38.095,6935.897330,0.051586,-0.155970,-0.007564,1165.220807,913.500043,6183.102271,6357.906538,-1.895976,-6.607869,1.324630,-0.000000
23 Mar 2021 06:13:40.000,76.790,37.301,6935.859507,0.051118,-0.161820,-0.007576,1155.711814,880.450939,6189.633855,6357.863706,-1.907612,-6.611737,1.287997,-0.000000
23 Mar 2021 06:13:45.000,77.045,36.477,6935.821628,0.050621,-0.167962,-0.007587,1146.144772,847.382993,6195.982184,6357.822032,-1.919195,-6.615406,1.251328,-0.000000
23 Mar 2021 06:13:50.000,77.296,35.621,6935.783693,0.050095,-0.174409,-0.007597,1136.519945,814.297205,6202.147076,6357.781521,-1.930726,-6.618874,1.214623,-0.000000
23 Mar 2021 06:13:55.000,77.545,34.732,6935.745705,0.049536,-0.181175,-0.007608,1126.837602,781.194579,6208.128354,6357.742178,-1.942202,-6.622141,1.177882,-0.000000
23 Mar 2021 06:14:00.000,77.792,33.809,6935.707665,0.048943,-0.188274,-0.007618,1117.098011,748.076116,6213.925845,6357.704008,-1.953625,-6.625208,1.141108,-0.000000
23 Mar 2021 06:14:05.000,78.035,32.849,6935.669575,0.048314,-0.195720,-0.007627,1107.301443,714.942820,6219.539383,6357.667014,-1.964993,-6.628075,1.104301,-0.000000
23 Mar 2021 06:14:10.000,78.275,31.851,6935.631437,0.047645,-0.203526,-0.007637,1097.448174,681.795693,6224.968806,6357.631202,-1.976305,-6.630740,1.067462,-0.000000
23 Mar 2021 06:14:15.000,78.511,30.813,6935.593252,0.046933,-0.211702,-0.007646,1087.538478,648.635738,6230.213957,6357.596575,-1.987563,-6.633206,1.030593,-0.000000
23 Mar 2021 06:14:20.000,78.744,29.733,6935.555021,0.046177,-0.220261,-0.007655,1077.572635,615.463958,6235.274684,6357.563138,-1.998764,-6.635470,0.993693,-0.000000
23 Mar 2021 06:14:25.000,78.973,28.610,6935.516748,0.045373,-0.229211,-0.007663,1067.550925,582.281356,6240.150841,6357.530895,-2.009909,-6.637534,0.956765,-0.000000
23 Mar 2021 06:14:30.000,79.198,27.440,6935.478432,0.044517,-0.238557,-0.007671,1057.473632,549.088936,6244.842286,6357.499849,-2.020998,-6.639398,0.919809,-0.000000
23 Mar 2021 06:14:35.000,79.418,26.223,6935.440075,0.043607,-0.248305,-0.007679,1047.341041,515.887700,6249.348884,6357.470004,-2.032028,-6.641061,0.882826,-0.000000
23 Mar 2021 06:14:40.000,79.634,24.957,6935.401680,0.042639,-0.258453,-0.007686,1037.153440,482.678652,6253.670502,6357.441364,-2.043002,-6.642523,0.845817,-0.000000
23 Mar 2021 06:14:45.000,79.844,23.638,6935.363247,0.041609,-0.268997,-0.007693,1026.911119,449.462794,6257.807016,6357.413932,-2.053916,-6.643784,0.808784,-0.000000
23 Mar 2021 06:14:50.000,80.050,22.266,6935.324779,0.040514,-0.279927,-0.007700,1016.614370,416.241130,6261.758303,6357.387711,-2.064773,-6.644845,0.771727,-0.000000
23 Mar 2021 06:14:55.000,80.249,20.838,6935.286276,0.039350,-0.291225,-0.007707,1006.263488,383.014662,6265.524249,6357.362704,-2.075570,-6.645706,0.734647,-0.000000
23 Mar 2021 06:15:00.000,80.443,19.353,6935.247740,0.038113,-0.302867,-0.007713,995.858769,349.784394,6269.104743,6357.338915,-2.086307,-6.646365,0.697546,-0.000000
23 Mar 2021 06:15:05.000,80.630,17.809,6935.209173,0.036800,-0.314821,-0.007719,985.400512,316.551328,6272.499679,6357.316347,-2.096985,-6.646825,0.660425,-0.000000
23 Mar 2021 06:15:10.000,80.811,16.205,6935.170575,0.035407,-0.327041,-0.007725,974.889019,283.316467,6275.708957,6357.295001,-2.107602,-6.647084,0.623283,-0.000000
23 Mar 2021 06:15:15.000,80.984,14.538,6935.131950,0.033931,-0.339475,-0.007730,964.324593,250.080813,6278.732481,6357.274880,-2.118158,-6.647142,0.586123,-0.000000
23 Mar 2021 06:15:20.000,81.150,12.810,6935.093297,0.032370,-0.352054,-0.007735,953.707541,216.845368,6281.570163,6357.255988,-2.128652,-6.647000,0.548946,-0.000000
23 Mar 2021 06:15:25.000,81.308,11.018,6935.054618,0.030720,-0.364699,-0.007740,943.038169,183.611134,6284.221916,6357.238325,-2.139085,-6.646657,0.511752,-0.000000
23 Mar 2021 06:15:30.000,81.457,9.163,6935.015916,0.028981,-0.377316,-0.007745,932.316788,150.379113,6286.687661,6357.221895,-2.149456,-6.646115,0.474543,-0.000000
23 Mar 2021 06:15:35.000,81.597,7.245,6934.977190,0.027151,-0.389798,-0.007749,921.543710,117.150307,6288.967325,6357.206699,-2.159764,-6.645372,0.437320,-0.000000
23 Mar 2021 06:15:40.000,81.728,5.265,6934.938443,0.025229,-0.402024,-0.007753,910.719250,83.925715,6291.060836,6357.192739,-2.170009,-6.644429,0.400083,-0.000000
23 Mar 2021 06:15:45.000,81.850,3.225,6934.899675,0.023218,-0.413861,-0.007757,899.843725,50.706339,6292.968131,6357.180016,-2.180190,-6.643285,0.362833,-0.000000
23 Mar 2021 06:15:50.000,81.960,1.127,6934.860889,0.021120,-0.425168,-0.007760,888.917453,17.493180,6294.689151,6357.168533,-2.190307,-6.641942,0.325573,-0.000000
23 Mar 2021 06:15:55.000,82.061,-1.025,6934.822085,0.018936,-0.435793,-0.007764,877.940755,-15.712764,6296.223842,6357.158291,-2.200360,-6.640399,0.288302,-0.000000
23 Mar 2021 06:16:00.000,82.150,-3.229,6934.783265,0.016674,-0.445583,-0.007767,866.913955,-48.910491,6297.572155,6357.149290,-2.210348,-6.638656,0.251022,-0.000000
23 Mar 2021 06:16:05.000,82.227,-5.480,6934.744429,0.014338,-0.454386,-0.007769,855.837379,-82.099004,6298.734047,6357.141532,-2.220271,-6.636713,0.213733,-0.000000
23 Mar 2021 06:16:10.000,82.293,-7.771,6934.705580,0.011936,-0.462053,-0.007772,844.711352,-115.277304,6299.709478,6357.135018,-2.230128,-6.634571,0.176438,-0.000000
23 Mar 2021 06:16:15.000,82.347,-10.098,6934.666719,0.009478,-0.468450,-0.007774,833.536207,-148.444391,6300.498416,6357.129748,-2.239919,-6.632228,0.139136,-0.000000
23 Mar 2021 06:16:20.000,82.388,-12.453,6934.627847,0.006974,-0.473458,-0.007776,822.312273,-181.599270,6301.100833,6357.125724,-2.249643,-6.629687,0.101830,-0.000000
23 Mar 2021 06:16:25.000,82.416,-14.830,6934.588964,0.004435,-0.476981,-0.007778,811.039885,-214.740942,6301.516705,6357.122946,-2.259300,-6.626946,0.064519,-0.000000
23 Mar 2021 06:16:30.000,82.432,-17.221,6934.550073,0.001874,-0.478948,-0.007779,799.719379,-247.868411,6301.746015,6357.121414,-2.268890,-6.624006,0.027205,-0.000000
23 Mar 2021 06:16:35.000,82.435,-19.617,6934.511174,-0.000697,-0.479321,-0.007780,788.351093,-280.980682,6301.788751,6357.121129,-2.278412,-6.620866,-0.010111,0.000000
23 Mar 2021 06:16:40.000,82.425,-22.011,6934.472268,-0.003264,-0.478092,-0.007781,776.935367,-314.076758,6301.644904,6357.122090,-2.287866,-6.617528,-0.047428,0.000000
23 Mar 2021 06:16:45.000,82.402,-24.395,6934.433357,-0.005815,-0.475285,-0.007782,765.472545,-347.155645,6301.314472,6357.124297,-2.297251,-6.613991,-0.084745,0.000000
23 Mar 2021 06:16:50.000,82.367,-26.761,6934.394442,-0.008337,-0.470957,-0.007783,753.962969,-380.216350,6300.797458,6357.127751,-2.306567,-6.610255,-0.122060,0.000000
23 Mar 2021 06:16:55.000,82.319,-29.102,6934.355524,-0.010818,-0.465192,-0.007783,742.406986,-413.257879,6300.093871,6357.132451,-2.315813,-6.606320,-0.159374,0.000000
23 Mar 2021 06:17:00.000,82.259,-31.411,6934.316604,-0.013247,-0.458099,-0.007783,730.804946,-446.279238,6299.203724,6357.138395,-2.324990,-6.602188,-0.196684,0.000000
23 Mar 2021 06:17:05.000,82.187,-33.681,6934.277684,-0.015615,-0.449806,-0.007783,719.157198,-479.279437,6298.127034,6357.145585,-2.334096,-6.597856,-0.233991,0.000000
23 Mar 2021 06:17:10.000,82.103,-35.907,6934.238763,-0.017914,-0.440456,-0.007783,707.464096,-512.257484,6296.863826,6357.154019,-2.343132,-6.593327,-0.271292,0.000000
23 Mar 2021 06:17:15.000,82.008,-38.084,6934.199844,-0.020135,-0.430200,-0.007782,695.725993,-545.212389,6295.414128,6357.163695,-2.352096,-6.588599,-0.308586,0.000000
23 Mar 2021 06:17:20.000,81.902,-40.208,6934.160927,-0.022274,-0.419191,-0.007782,683.943247,-578.143163,6293.777974,6357.174613,-2.360989,-6.583674,-0.345874,0.000000
23 Mar 2021 06:17:25.000,81.785,-42.275,6934.122013,-0.024327,-0.407582,-0.007781,672.116216,-611.048816,6291.955403,6357.186772,-2.369810,-6.578551,-0.383153,0.000000
23 Mar 2021 06:17:30.000,81.658,-44.283,6934.083104,-0.026291,-0.395519,-0.007780,660.245262,-643.928361,6289.946460,6357.200170,-2.378559,-6.573231,-0.420423,0.000000
23 Mar 2021 06:17:35.000,81.522,-46.230,6934.044200,-0.028165,-0.383141,-0.007778,648.330746,-676.780811,6287.751194,6357.214806,-2.387234,-6.567713,-0.457682,0.000000
23 Mar 2021 06:17:40.000,81.377,-48.114,6934.005302,-0.029947,-0.370572,-0.007777,636.373034,-709.605180,6285.369659,6357.230678,-2.395837,-6.561999,-0.494930,0.000000
23 Mar 2021 06:17:45.000,81.223,-49.936,6933.966412,-0.031639,-0.357928,-0.007775,624.372492,-742.400483,6282.801915,6357.247784,-2.404366,-6.556087,-0.532165,0.000000
23 Mar 2021 06:17:50.000,81.061,-51.694,6933.927529,-0.033242,-0.345307,-0.007773,612.329489,-775.165736,6280.048028,6357.266123,-2.412822,-6.549979,-0.569387,0.000000
23 Mar 2021 06:17:55.000,80.891,-53.389,6933.888656,-0.034759,-0.332797,-0.007771,600.244395,-807.899955,6277.108068,6357.285691,-2.421202,-6.543674,-0.606594,0.000000
23 Mar 2021 06:18:00.000,80.713,-55.022,6933.849793,-0.036191,-0.320470,-0.007769,588.117584,-840.602159,6273.982109,6357.306488,-2.429509,-6.537173,-0.643786,0.000000
23 Mar 2021 06:18:05.000,80.529,-56.594,6933.810941,-0.037541,-0.308387,-0.007767,575.949429,-873.271367,6270.670232,6357.328510,-2.437740,-6.530475,-0.680961,0.000000
23 Mar 2021 06:18:10.000,80.338,-58.106,6933.772100,-0.038814,-0.296595,-0.007764,563.740308,-905.906598,6267.172523,6357.351755,-2.445895,-6.523582,-0.718119,0.000000
23 Mar 2021 06:18:15.000,80.141,-59.560,6933.733272,-0.040013,-0.285133,-0.007762,551.490598,-938.506874,6263.489073,6357.376220,-2.453975,-6.516493,-0.755258,0.000000
23 Mar 2021 06:18:20.000,79.938,-60.958,6933.694458,-0.041141,-0.274030,-0.007759,539.200680,-971.071217,6259.619978,6357.401903,-2.461978,-6.509209,-0.792377,0.000000
23 Mar 2021 06:18:25.000,79.730,-62.301,6933.655658,-0.042202,-0.263305,-0.007756,526.870937,-1003.598650,6255.565339,6357.428800,-2.469905,-6.501729,-0.829475,0.000000
23 Mar 2021 06:18:30.000,79.516,-63.592,6933.616873,-0.043200,-0.252972,-0.007752,514.501752,-1036.088198,6251.325262,6357.456908,-2.477755,-6.494055,-0.866552,0.000000
23 Mar 2021 06:18:35.000,79.298,-64.832,6933.578103,-0.044137,-0.243038,-0.007749,502.093511,-1068.538886,6246.899860,6357.486225,-2.485527,-6.486186,-0.903605,0.000000
23 Mar 2021 06:18:40.000,79.075,-66.023,6933.539351,-0.045019,-0.233505,-0.007745,489.646603,-1100.949742,6242.289248,6357.516746,-2.493222,-6.478122,-0.940635,0.000000
23 Mar 2021 06:18:45.000,78.848,-67.167,6933.500616,-0.045848,-0.224372,-0.007742,477.161417,-1133.319793,6237.493548,6357.548469,-2.500838,-6.469864,-0.977640,0.000000
23 Mar 2021 06:18:50.000,78.616,-68.267,6933.461899,-0.046627,-0.215633,-0.007738,464.638344,-1165.648069,6232.512888,6357.581389,-2.508376,-6.461412,-1.014619,0.000000
23 Mar 2021 06:18:55.000,78.381,-69.324,6933.423201,-0.047360,-0.207280,-0.007734,452.077780,-1197.933601,6227.347401,6357.615503,-2.515835,-6.452766,-1.051571,0.000000
23 Mar 2021 06:19:00.000,78.143,-70.341,6933.384522,-0.048050,-0.199304,-0.007730,439.480117,-1230.175421,6221.997222,6357.650806,-2.523215,-6.443927,-1.088495,0.000000
23 Mar 2021 06:19:05.000,77.901,-71.318,6933.345864,-0.048699,-0.191692,-0.007726,426.845755,-1262.372562,6216.462496,6357.687295,-2.530515,-6.434895,-1.125390,0.000000
23 Mar 2021 06:19:10.000,77.656,-72.258,6933.307226,-0.049310,-0.184433,-0.007721,414.175091,-1294.524059,6210.743369,6357.724966,-2.537736,-6.425670,-1.162255,0.000000
23 Mar 2021 06:19:15.000,77.408,-73.163,6933.268610,-0.049886,-0.177514,-0.007717,401.468527,-1326.628947,6204.839995,6357.763813,-2.544875,-6.416252,-1.199089,0.000000
23 Mar 2021 06:19:20.000,77.157,-74.034,6933.230017,-0.050428,-0.170921,-0.007712,388.726465,-1358.686265,6198.752531,6357.803833,-2.551935,-6.406641,-1.235891,0.000000
23 Mar 2021 06:19:25.000,76.904,-74.873,6933.191446,-0.050940,-0.164639,-0.007707,375.949310,-1390.695052,6192.481142,6357.845020,-2.558913,-6.396839,-1.272659,0.000000
23 Mar 2021 06:19:30.000,76.648,-75.681,6933.152898,-0.051422,-0.158655,-0.007703,363.137468,-1422.654347,6186.025995,6357.887371,-2.565809,-6.386845,-1.309393,0.000000
23 Mar 2021 06:19:35.000,76.390,-76.460,6933.114375,-0.051878,-0.152955,-0.007698,350.291346,-1454.563193,6179.387264,6357.930880,-2.572624,-6.376660,-1.346093,0.000000
23 Mar 2021 06:19:40.000,76.129,-77.211,6933.075876,-0.052308,-0.147526,-0.007693,337.411355,-1486.420634,6172.565129,6357.975542,-2.579357,-6.366283,-1.382755,0.000000
23 Mar 2021 06:19:45.000,75.866,-77.935,6933.037403,-0.052714,-0.142355,-0.007687,324.497906,-1518.225714,6165.559771,6358.021351,-2.586008,-6.355715,-1.419381,0.000000
23 Mar 2021 06:19:50.000,75.602,-78.635,6932.998955,-0.053099,-0.137428,-0.007682,311.551411,-1549.977479,6158.371382,6358.068303,-2.592575,-6.344957,-1.455968,0.000000
23 Mar 2021 06:19:55.000,75.336,-79.310,6932.960533,-0.053463,-0.132733,-0.007677,298.572287,-1581.674979,6151.000155,6358.116392,-2.599060,-6.334009,-1.492516,0.000000
23 Mar 2021 06:20:00.000,75.067,-79.962,6932.922138,-0.053807,-0.128259,-0.007671,285.560949,-1613.317262,6143.446290,6358.165613,-2.605460,-6.322871,-1.529023,0.000000
23 Mar 2021 06:20:05.000,74.797,-80.593,6932.883771,-0.054134,-0.123994,-0.007666,272.517816,-1644.903380,6135.709991,6358.215959,-2.611778,-6.311543,-1.565489,0.000000
23 Mar 2021 06:20:10.000,74.526,-81.203,6932.845431,-0.054444,-0.119926,-0.007660,259.443308,-1676.432386,6127.791467,6358.267425,-2.618010,-6.300026,-1.601913,0.000000
23 Mar 2021 06:20:15.000,74.253,-81.793,6932.807119,-0.054737,-0.116047,-0.007654,246.337846,-1707.903336,6119.690935,6358.320004,-2.624159,-6.288320,-1.638293,0.000000
23 Mar 2021 06:20:20.000,73.979,-82.364,6932.768836,-0.055016,-0.112345,-0.007648,233.201855,-1739.315284,6111.408613,6358.373692,-2.630222,-6.276426,-1.674628,0.000000
23 Mar 2021 06:20:25.000,73.703,-82.916,6932.730582,-0.055281,-0.108812,-0.007642,220.035758,-1770.667291,6102.944728,6358.428480,-2.636201,-6.264344,-1.710918,0.000000
23 Mar 2021 06:20:30.000,73.426,-83.452,6932.692358,-0.055533,-0.105439,-0.007636,206.839983,-1801.958414,6094.299508,6358.484364,-2.642094,-6.252073,-1.747161,0.000000
23 Mar 2021 06:20:35.000,73.148,-83.971,6932.654163,-0.055772,-0.102216,-0.007630,193.614958,-1833.187717,6085.473191,6358.541336,-2.647901,-6.239615,-1.783357,0.000000
23 Mar 2021 06:20:40.000,72.868,-84.474,6932.615999,-0.056000,-0.099137,-0.007624,180.361112,-1864.354263,6076.466016,6358.599389,-2.653622,-6.226970,-1.819504,0.000000
23 Mar 2021 06:20:45.000,72.588,-84.963,6932.577865,-0.056217,-0.096194,-0.007618,167.078878,-1895.457117,6067.278229,6358.658518,-2.659256,-6.214139,-1.855602,0.000000
23 Mar 2021 06:20:50.000,72.306,-85.436,6932.539762,-0.056424,-0.093379,-0.007611,153.768688,-1926.495347,6057.910082,6358.718714,-2.664804,-6.201121,-1.891648,0.000000
23 Mar 2021 06:20:55.000,72.023,-85.897,6932.501691,-0.056621,-0.090687,-0.007605,140.430978,-1957.468021,6048.361829,6358.779972,-2.670264,-6.187917,-1.927643,0.000000
23 Mar 2021 06:21:00.000,71.740,-86.344,6932.463651,-0.056810,-0.088110,-0.007599,127.066183,-1988.374211,6038.633733,6358.842283,-2.675638,-6.174527,-1.963586,0.000000
23 Mar 2021 06:21:05.000,71.455,-86.778,6932.425643,-0.056989,-0.085642,-0.007592,113.674741,-2019.212991,6028.726060,6358.905641,-2.680923,-6.160952,-1.999474,0.000000
23 Mar 2021 06:21:10.000,71.170,-87.200,6932.387668,-0.057161,-0.083279,-0.007586,100.257093,-2049.983433,6018.639081,6358.970038,-2.686120,-6.147193,-2.035308,0.000000
23 Mar 2021 06:21:15.000,70.884,-87.611,6932.349725,-0.057325,-0.081014,-0.007579,86.813677,-2080.684617,6008.373073,6359.035467,-2.691229,-6.133249,-2.071086,0.000000
23 Mar 2021 06:21:20.000,70.597,-88.010,6932.311815,-0.057482,-0.078843,-0.007572,73.344938,-2111.315621,5997.928317,6359.101920,-2.696250,-6.119121,-2.106807,0.000000
23 Mar 2021 06:21:25.000,70.309,-88.399,6932.273938,-0.057632,-0.076761,-0.007566,59.851320,-2141.875526,5987.305100,6359.169388,-2.701181,-6.104809,-2.142470,0.000000
23 Mar 2021 06:21:30.000,70.020,-88.778,6932.236094,-0.057775,-0.074763,-0.007559,46.333266,-2172.363414,5976.503715,6359.237865,-2.706024,-6.090315,-2.178074,0.000000
23 Mar 2021 06:21:35.000,69.731,-89.147,6932.198283,-0.057913,-0.072846,-0.007552,32.791226,-2202.778372,5965.524457,6359.307342,-2.710776,-6.075637,-2.213618,0.000000
23 Mar 2021 06:21:40.000,69.441,-89.507,6932.160507,-0.058045,-0.071004,-0.007545,19.225647,-2233.119487,5954.367630,6359.377811,-2.715439,-6.060777,-2.249102,0.000000
23 Mar 2021 06:21:45.000,69.151,-89.857,6932.122764,-0.058171,-0.069236,-0.007538,5.636978,-2263.385848,5943.033541,6359.449264,-2.720012,-6.045736,-2.284523,0.000000
23 Mar 2021 06:21:50.000,68.860,-90.199,6932.085056,-0.058292,-0.067536,-0.007531,-7.974328,-2293.576546,5931.522502,6359.521692,-2.724494,-6.030513,-2.319882,0.000000
23 Mar 2021 06:21:55.000,68.568,-90.533,6932.047381,-0.058409,-0.065902,-0.007525,-21.607818,-2323.690676,5919.834830,6359.595087,-2.728886,-6.015109,-2.355176,0.000000
23 Mar 2021 06:22:00.000,68.276,-90.858,6932.009741,-0.058520,-0.064330,-0.007518,-35.263039,-2353.727334,5907.970848,6359.669440,-2.733186,-5.999524,-2.390405,0.000000
23 Mar 2021 06:22:05.000,67.983,-91.176,6931.972136,-0.058628,-0.062818,-0.007511,-48.939535,-2383.685618,5895.930884,6359.744743,-2.737395,-5.983759,-2.425569,0.000000
23 Mar 2021 06:22:10.000,67.689,-91.487,6931.934565,-0.058731,-0.061363,-0.007504,-62.636849,-2413.564629,5883.715271,6359.820987,-2.741513,-5.967815,-2.460665,0.000000
